,NITROGEN SHARE IN NPK (Percent),PHOSPHATE SHARE IN NPK (Percent),POTASH SHARE IN NPK (Percent),LENGTH OF GROWING PERIOD DAYS (Number),TOTAL AREA (1000 ha),GROSS CROPPED AREA (1000 ha),CROPING INTENSITY (Percent),ANNUAL RAINFALL (Millimeters),crop_name,crop_yield
3731,76.85,20.38,2.77,180.0,330.33,397.61,147.95,435.8,WHEAT YIELD (Kg per ha),3486.06
3732,73.99,21.55,4.46,180.0,330.33,405.49,151.01,270.2,WHEAT YIELD (Kg per ha),2100.05
3733,69.16,25.96,4.88,180.0,330.33,404.79,151.44,503.4,WHEAT YIELD (Kg per ha),3453.06
3734,67.63,26.88,5.48,180.0,330.33,406.23,151.98,448.5333333333333,WHEAT YIELD (Kg per ha),4104.0
3735,71.11,25.02,3.87,180.0,330.33,401.27000000000004,149.46142857142857,448.5333333333333,WHEAT YIELD (Kg per ha),3515.0
3736,65.72,26.32,7.96,187.0,480.97,524.21,152.07,298.5,WHEAT YIELD (Kg per ha),3692.45
3737,64.13,32.95,2.92,187.0,480.97,527.21,152.22,277.3,WHEAT YIELD (Kg per ha),3891.52
3738,63.04,33.33,3.63,187.0,480.97,524.5,151.32,593.2,WHEAT YIELD (Kg per ha),3825.01
3739,77.09,20.16,2.75,187.0,480.97,516.44,151.3,711.0,WHEAT YIELD (Kg per ha),3686.93
3740,74.08,21.5,4.43,187.0,480.97,531.21,165.41,362.9,WHEAT YIELD (Kg per ha),2315.32
3741,69.21,25.96,4.83,187.0,480.97,543.19,170.43,373.4,WHEAT YIELD (Kg per ha),3239.22
3742,67.72,26.76,5.53,187.0,480.97,541.64,169.54,436.05,WHEAT YIELD (Kg per ha),4019.67
3743,65.17,24.13,10.7,187.0,480.96999999999997,529.7714285714286,158.89857142857142,436.05,WHEAT YIELD (Kg per ha),3913.58
3744,69.69,25.28,5.03,217.0,431.9,541.72,171.87,800.6,WHEAT YIELD (Kg per ha),3535.37
3745,68.78,28.32,2.9,217.0,431.9,532.51,169.96,335.6,WHEAT YIELD (Kg per ha),3694.18
3746,67.68,30.14,2.18,217.0,431.9,535.39,174.71,396.2,WHEAT YIELD (Kg per ha),3630.04
3747,77.11,20.15,2.75,217.0,431.9,550.79,179.35,795.5,WHEAT YIELD (Kg per ha),3735.8
3748,74.09,21.49,4.42,217.0,431.9,577.52,178.17,275.1,WHEAT YIELD (Kg per ha),2208.47
3749,69.21,25.96,4.83,217.0,431.9,538.81,171.75,336.4,WHEAT YIELD (Kg per ha),3319.1
3750,67.73,26.75,5.53,217.0,431.9,535.2,170.4,489.90000000000003,WHEAT YIELD (Kg per ha),3946.96
3751,69.11,27.25,3.64,217.0,431.9,544.5628571428571,173.74428571428572,489.90000000000003,WHEAT YIELD (Kg per ha),4115.28
3752,69.57,24.49,5.94,160.0,439.67,548.71,166.59,388.4,WHEAT YIELD (Kg per ha),3304.74
3753,71.18,26.2,2.62,160.0,439.67,547.72,167.79,872.7,WHEAT YIELD (Kg per ha),3562.55
3754,69.66,27.83,2.51,160.0,439.67,559.72,171.34,472.8,WHEAT YIELD (Kg per ha),3654.3
3755,78.62,18.75,2.63,160.0,439.67,564.91,171.7,652.6,WHEAT YIELD (Kg per ha),3576.91
3756,74.66,21.13,4.21,160.0,439.67,577.21,175.27,316.4,WHEAT YIELD (Kg per ha),2127.06
3757,69.51,25.96,4.53,160.0,439.67,603.62,176.24,388.8,WHEAT YIELD (Kg per ha),2977.64
3758,68.29,25.92,5.79,160.0,439.67,603.27,176.6,515.2833333333333,WHEAT YIELD (Kg per ha),3811.06
3759,67.86,26.87,5.27,160.0,439.67,572.1657142857143,172.21857142857144,515.2833333333333,WHEAT YIELD (Kg per ha),3935.72
3760,74.31,19.43,6.26,224.0,406.92,542.96,166.42,796.3,WHEAT YIELD (Kg per ha),2907.19
3761,79.95,18.07,1.98,224.0,406.92,538.99,163.73,899.7,WHEAT YIELD (Kg per ha),3259.95
3762,77.27,20.45,2.28,224.0,406.92,535.83,163.04,617.5,WHEAT YIELD (Kg per ha),3323.92
3763,77.39,19.88,2.73,224.0,406.92,533.52,161.46,1288.5,WHEAT YIELD (Kg per ha),3150.96
3764,74.19,21.42,4.38,224.0,406.92,544.06,164.68,590.0,WHEAT YIELD (Kg per ha),1858.0
3765,69.27,25.96,4.77,224.0,406.92,535.8,164.12,820.9,WHEAT YIELD (Kg per ha),2930.01
3766,67.83,26.59,5.58,224.0,406.92,539.58,165.25,835.4833333333332,WHEAT YIELD (Kg per ha),3656.0
3767,73.54,22.17,4.29,224.0,406.92,538.6771428571429,164.1,835.4833333333332,WHEAT YIELD (Kg per ha),3671.0
3768,80.61,16.15,3.24,215.0,520.04,700.67,165.89,866.9,WHEAT YIELD (Kg per ha),3395.3
3769,69.85,21.23,8.91,215.0,520.0,743.92,174.47,698.5,WHEAT YIELD (Kg per ha),3518.34
3770,75.2,22.39,2.42,215.0,520.0,755.49,177.31,474.7,WHEAT YIELD (Kg per ha),2482.79
3771,77.48,19.81,2.72,215.0,521.0,762.87,178.66,663.2,WHEAT YIELD (Kg per ha),3622.91
3772,74.23,21.4,4.37,215.0,520.0,760.49,177.38,390.3,WHEAT YIELD (Kg per ha),2082.46
3773,69.29,25.96,4.75,215.0,519.99,772.04,183.71,705.9,WHEAT YIELD (Kg per ha),2871.82
3774,67.86,26.54,5.59,215.0,519.99,773.42,184.01,633.25,WHEAT YIELD (Kg per ha),3506.09
3775,70.67,24.64,4.69,215.0,520.1457142857142,752.6999999999999,177.34714285714287,633.25,WHEAT YIELD (Kg per ha),3668.8
3776,77.77,16.46,5.77,210.0,592.86,813.99,167.33,557.5,WHEAT YIELD (Kg per ha),3144.56
3777,80.04,17.58,2.38,210.0,592.9,800.96,165.89,729.8,WHEAT YIELD (Kg per ha),3179.51
3778,76.83,20.59,2.58,210.0,592.9,808.71,167.56,655.5,WHEAT YIELD (Kg per ha),3152.06
3779,77.21,20.05,2.74,210.0,592.9,811.51,167.99,1205.7,WHEAT YIELD (Kg per ha),3333.88
3780,74.13,21.47,4.41,210.0,592.9,814.35,168.29,738.5,WHEAT YIELD (Kg per ha),1869.19
3781,69.23,25.96,4.81,210.0,592.9,821.73,175.76,912.5,WHEAT YIELD (Kg per ha),3042.47
3782,67.77,26.69,5.55,210.0,592.9,823.26,176.05,799.9166666666666,WHEAT YIELD (Kg per ha),3506.66
3783,74.39,20.97,4.63,210.0,592.8942857142857,813.5014285714286,169.8385714285714,799.9166666666666,WHEAT YIELD (Kg per ha),3665.08
3784,76.14,18.25,5.6,210.0,437.47,599.52,171.2,404.8,WHEAT YIELD (Kg per ha),3595.54
3785,81.87,15.38,2.75,210.0,437.47,621.9,177.52,893.5,WHEAT YIELD (Kg per ha),3861.39
3786,76.0,21.45,2.54,210.0,437.47,600.07,170.86,879.5,WHEAT YIELD (Kg per ha),3611.07
3787,77.5,19.78,2.72,210.0,437.47,604.75,172.14,1125.2,WHEAT YIELD (Kg per ha),3662.0
3788,74.24,21.4,4.37,210.0,437.47,570.81,162.3,540.6,WHEAT YIELD (Kg per ha),1985.03
3789,69.29,25.96,4.75,210.0,437.47,577.08,158.32,645.4,WHEAT YIELD (Kg per ha),3509.0
3790,67.87,26.53,5.6,210.0,437.47,606.91,166.45,748.1666666666666,WHEAT YIELD (Kg per ha),4206.0
3791,72.17,22.7,5.13,210.0,437.46999999999997,597.2914285714286,168.39857142857142,748.1666666666666,WHEAT YIELD (Kg per ha),3996.0
3792,69.36,19.83,10.8,230.0,378.38,394.3,168.94,958.5,WHEAT YIELD (Kg per ha),3789.87
3793,78.02,18.17,3.8,230.0,378.38,393.85,168.21,708.9,WHEAT YIELD (Kg per ha),3890.14
3794,73.57,21.84,4.59,230.0,378.38,389.46,166.73,782.3,WHEAT YIELD (Kg per ha),3193.0
3795,77.49,19.8,2.72,230.0,378.38,391.92,168.32,851.5,WHEAT YIELD (Kg per ha),3660.98
3796,74.23,21.4,4.37,230.0,378.38,399.34,168.34,484.2,WHEAT YIELD (Kg per ha),2565.06
3797,69.29,25.96,4.75,230.0,378.38,411.69,175.96,519.9,WHEAT YIELD (Kg per ha),3876.9
3798,67.87,26.54,5.59,230.0,378.38,411.51,176.46,717.5499999999998,WHEAT YIELD (Kg per ha),4200.0
3799,72.53,21.01,6.46,230.0,378.38,398.8671428571429,170.42285714285714,717.5499999999998,WHEAT YIELD (Kg per ha),4237.0
3800,72.68,19.76,7.57,230.0,235.73,373.35,194.69,597.0,WHEAT YIELD (Kg per ha),3410.67
3801,79.66,16.01,4.33,230.0,235.73,370.01,193.16,711.8,WHEAT YIELD (Kg per ha),3504.66
3802,75.69,21.13,3.17,230.0,235.73,366.43,190.75,380.0,WHEAT YIELD (Kg per ha),3471.92
3803,77.34,19.93,2.73,230.0,235.73,360.19,188.3,762.3,WHEAT YIELD (Kg per ha),3449.96
3804,74.17,21.44,4.39,230.0,235.73,338.89,177.6,526.2,WHEAT YIELD (Kg per ha),1789.92
3805,69.26,25.96,4.78,230.0,235.73,352.61,188.14,507.2,WHEAT YIELD (Kg per ha),3423.12
3806,67.81,26.62,5.57,230.0,235.73,354.27,189.03,580.75,WHEAT YIELD (Kg per ha),3920.0
3807,80.78,16.07,3.16,230.0,235.73,359.39285714285717,188.81,580.75,WHEAT YIELD (Kg per ha),4008.0
3808,73.43,23.42,3.15,210.0,464.55,432.31,128.52,871.0,WHEAT YIELD (Kg per ha),3048.9
3809,82.14,15.95,1.92,210.0,464.55,417.57,123.84,884.7,WHEAT YIELD (Kg per ha),3204.19
3810,78.05,20.22,1.73,210.0,464.55,458.31,139.7,612.9,WHEAT YIELD (Kg per ha),4129.86
3811,77.17,20.09,2.74,210.0,465.55,427.64,131.31,1099.1,WHEAT YIELD (Kg per ha),3303.87
3812,74.11,21.48,4.41,210.0,464.55,400.03,122.36,901.0,WHEAT YIELD (Kg per ha),2703.05
3813,69.23,25.96,4.82,210.0,464.55,410.79,123.61,991.0,WHEAT YIELD (Kg per ha),3100.0
3814,67.75,26.71,5.54,210.0,464.55,417.68,125.08,893.2833333333333,WHEAT YIELD (Kg per ha),3457.0
3815,70.42,23.89,5.69,210.0,464.6928571428572,423.4757142857143,127.77428571428572,893.2833333333333,WHEAT YIELD (Kg per ha),3620.0
3816,68.47,22.86,8.67,210.0,428.88,426.2,145.13,618.7,WHEAT YIELD (Kg per ha),3576.98
3817,68.14,26.04,5.82,210.0,428.88,432.88,146.82,228.0,WHEAT YIELD (Kg per ha),3897.24
3818,63.08,30.15,6.77,210.0,428.88,444.83,147.41,446.4,WHEAT YIELD (Kg per ha),3720.87
3819,77.05,20.2,2.75,210.0,428.88,449.29,148.43,760.6,WHEAT YIELD (Kg per ha),3658.49
3820,74.06,21.51,4.43,210.0,428.88,446.05,156.83,347.1,WHEAT YIELD (Kg per ha),1875.76
3821,69.2,25.96,4.84,210.0,428.88,491.94,151.05,462.2,WHEAT YIELD (Kg per ha),3209.91
3822,67.71,26.78,5.52,210.0,428.88,492.59,149.99,477.1666666666667,WHEAT YIELD (Kg per ha),4022.45
3823,71.96,19.98,8.06,210.0,428.88,454.82571428571424,149.37999999999997,477.1666666666667,WHEAT YIELD (Kg per ha),4515.55
3824,62.01,33.28,4.71,210.0,446.4,479.3,164.5,488.7,WHEAT YIELD (Kg per ha),3635.2
3825,64.33,31.28,4.38,210.0,446.4,475.16,162.24,496.0,WHEAT YIELD (Kg per ha),3793.12
3826,69.03,28.34,2.64,210.0,446.4,482.97,164.06,457.7,WHEAT YIELD (Kg per ha),3763.61
3827,77.32,19.95,2.73,210.0,446.4,494.49,168.54,681.7,WHEAT YIELD (Kg per ha),3775.6
3828,74.17,21.44,4.39,210.0,446.4,502.48,170.27,272.9,WHEAT YIELD (Kg per ha),1996.22
3829,69.26,25.96,4.79,210.0,446.4,508.5,173.02,522.0,WHEAT YIELD (Kg per ha),3199.12
3830,67.81,26.63,5.57,210.0,446.4,550.25,187.37,486.50000000000006,WHEAT YIELD (Kg per ha),4078.35
3831,68.96,28.45,2.59,210.0,446.4,499.0214285714286,170.0,486.50000000000006,WHEAT YIELD (Kg per ha),3817.91
3832,63.72,28.87,7.4,199.0,616.31,557.82,136.06,586.9250000000001,WHEAT YIELD (Kg per ha),3713.41
3833,68.05,26.65,5.3,199.0,616.31,559.4,136.16,586.9250000000001,WHEAT YIELD (Kg per ha),3742.22
3834,70.61,26.2,3.19,199.0,616.31,555.06,136.01,620.1,WHEAT YIELD (Kg per ha),3588.39
3835,76.81,20.42,2.77,199.0,616.31,554.74,135.42,857.2,WHEAT YIELD (Kg per ha),3702.63
3836,73.97,21.56,4.47,199.0,616.31,556.66,137.54,481.7,WHEAT YIELD (Kg per ha),1595.33
3837,69.15,25.96,4.89,199.0,616.31,575.15,140.96,388.7,WHEAT YIELD (Kg per ha),2612.27
3838,67.62,26.91,5.48,199.0,616.31,590.15,144.19,586.9250000000001,WHEAT YIELD (Kg per ha),4345.8
3839,70.22,25.43,4.35,199.0,616.3100000000001,564.14,138.04857142857142,586.9250000000001,WHEAT YIELD (Kg per ha),4081.94
3840,71.3,24.74,3.96,180.0,422.13,405.23,140.98,600.3,WHEAT YIELD (Kg per ha),3274.66
3841,73.45,22.41,4.13,180.0,422.13,411.95,142.56,528.7,WHEAT YIELD (Kg per ha),3274.56
3842,73.5,24.09,2.41,180.0,422.13,417.48,144.21,709.6,WHEAT YIELD (Kg per ha),3284.45
3843,77.44,19.84,2.72,180.0,422.13,421.25,145.55,1090.9,WHEAT YIELD (Kg per ha),3415.88
3844,74.21,21.41,4.38,180.0,422.13,430.11,148.98,415.7,WHEAT YIELD (Kg per ha),1959.48
3845,69.28,25.96,4.76,180.0,422.13,427.5,148.12,186.7,WHEAT YIELD (Kg per ha),2484.71
3846,67.85,26.56,5.59,180.0,422.13,427.71,148.26,588.65,WHEAT YIELD (Kg per ha),3494.96
3847,67.85,28.23,3.91,180.0,422.13,420.17571428571426,145.52285714285713,588.65,WHEAT YIELD (Kg per ha),3475.53
3848,73.1,22.52,4.38,164.0,742.57,654.51,147.1,686.7,WHEAT YIELD (Kg per ha),2510.01
3849,72.36,22.52,5.11,164.0,742.57,657.34,148.58,416.7,WHEAT YIELD (Kg per ha),2698.02
3850,75.68,21.38,2.94,164.0,742.57,659.75,151.09,1074.6,WHEAT YIELD (Kg per ha),2597.18
3851,77.5,19.78,2.72,164.0,742.57,654.97,152.5,1234.3,WHEAT YIELD (Kg per ha),2434.8
3852,74.23,21.4,4.37,164.0,742.57,698.64,151.06,754.3,WHEAT YIELD (Kg per ha),1405.22
3853,69.29,25.96,4.75,164.0,742.58,697.05,146.45,576.9,WHEAT YIELD (Kg per ha),1975.42
3854,67.87,26.53,5.6,164.0,742.58,773.91,162.74,790.5833333333334,WHEAT YIELD (Kg per ha),3070.41
3855,67.15,24.68,8.17,164.0,742.5728571428572,685.1671428571428,151.35999999999999,790.5833333333334,WHEAT YIELD (Kg per ha),3609.38
3856,57.16,38.72,4.12,194.0,1011.12,993.45,159.06,498.2,WHEAT YIELD (Kg per ha),2560.66
3857,56.21,41.79,2.0,194.0,1011.12,1024.52,161.75,509.0,WHEAT YIELD (Kg per ha),2893.06
3858,69.84,28.15,2.01,194.0,1011.12,1035.55,162.8,649.4,WHEAT YIELD (Kg per ha),2731.24
3859,77.03,20.21,2.75,194.0,1011.12,1092.12,170.3,1204.1,WHEAT YIELD (Kg per ha),1832.3
3860,74.06,21.51,4.43,194.0,1011.12,1111.41,172.02,569.0,WHEAT YIELD (Kg per ha),1679.35
3861,69.2,25.96,4.85,194.0,1011.12,921.04,152.08,533.5,WHEAT YIELD (Kg per ha),1938.14
3862,67.7,26.79,5.52,194.0,1011.12,982.64,161.81,660.5333333333333,WHEAT YIELD (Kg per ha),3067.85
3863,56.81,41.05,2.15,194.0,1011.12,1022.9614285714287,162.8314285714286,660.5333333333333,WHEAT YIELD (Kg per ha),2707.25
3864,77.39,20.67,1.94,224.0,454.43,421.04,122.55,600.6,WHEAT YIELD (Kg per ha),3197.25
3865,67.31,30.64,2.05,224.0,454.43,409.54,118.13,507.7,WHEAT YIELD (Kg per ha),3362.12
3866,71.04,27.02,1.95,224.0,454.43,417.66,121.03,675.5,WHEAT YIELD (Kg per ha),3211.7
3867,75.1,22.0,2.9,224.0,454.43,412.04,117.34,1002.8,WHEAT YIELD (Kg per ha),2979.53
3868,73.32,21.97,4.71,224.0,454.43,441.14,125.36,502.7,WHEAT YIELD (Kg per ha),1329.47
3869,68.76,25.95,5.29,224.0,454.43,457.04,133.23,450.1,WHEAT YIELD (Kg per ha),1880.29
3870,66.98,27.83,5.19,224.0,454.43,487.7,141.62,623.2333333333332,WHEAT YIELD (Kg per ha),3716.05
3871,64.09,33.82,2.09,224.0,454.43,435.16571428571433,125.60857142857142,623.2333333333332,WHEAT YIELD (Kg per ha),3624.09
3872,64.07,28.31,7.62,210.0,718.3,667.29,126.64,599.0,WHEAT YIELD (Kg per ha),2074.03
3873,60.76,34.07,5.17,210.0,718.3,664.85,125.48,771.2,WHEAT YIELD (Kg per ha),2489.67
3874,69.65,28.23,2.11,210.0,718.3,663.13,125.39,644.5,WHEAT YIELD (Kg per ha),2512.46
3875,76.48,20.72,2.79,210.0,718.3,690.54,129.84,1136.5,WHEAT YIELD (Kg per ha),2297.63
3876,73.85,21.64,4.51,210.0,718.3,715.49,134.48,485.1,WHEAT YIELD (Kg per ha),1311.7
3877,69.08,25.96,4.96,210.0,718.29,550.32,124.08,470.4,WHEAT YIELD (Kg per ha),1564.2
3878,67.49,27.08,5.42,210.0,718.29,662.35,131.66,684.4499999999999,WHEAT YIELD (Kg per ha),2856.66
3879,59.91,37.09,3.0,210.0,718.2971428571428,659.1385714285714,128.2242857142857,684.4499999999999,WHEAT YIELD (Kg per ha),2728.57
3880,65.11,25.63,9.27,188.0,777.85,620.47,119.2,459.0,WHEAT YIELD (Kg per ha),1794.31
3881,60.55,35.94,3.5,188.0,777.85,618.1,119.33,547.2,WHEAT YIELD (Kg per ha),2194.96
3882,69.89,28.01,2.1,188.0,777.85,611.89,119.0,784.9,WHEAT YIELD (Kg per ha),2276.49
3883,76.43,20.77,2.8,188.0,777.85,622.2,119.94,1289.0,WHEAT YIELD (Kg per ha),1913.89
3884,73.83,21.65,4.52,188.0,777.85,655.68,124.19,639.2,WHEAT YIELD (Kg per ha),964.5
3885,69.07,25.96,4.98,188.0,777.85,622.62,130.39,677.2,WHEAT YIELD (Kg per ha),1195.19
3886,67.47,27.11,5.41,188.0,777.85,660.02,130.98,732.75,WHEAT YIELD (Kg per ha),2496.38
3887,59.79,36.33,3.88,188.0,777.8500000000001,630.1400000000001,123.28999999999999,732.75,WHEAT YIELD (Kg per ha),2372.11
3888,60.95,30.82,8.23,224.0,509.15,492.75,165.61,283.6,WHEAT YIELD (Kg per ha),2694.01
3889,68.02,26.37,5.62,224.0,509.15,488.21,164.74,669.0,WHEAT YIELD (Kg per ha),2844.21
3890,66.57,30.14,3.29,224.0,509.15,500.43,166.88,751.8,WHEAT YIELD (Kg per ha),2986.74
3891,77.85,19.46,2.69,224.0,509.15,493.77,163.64,1029.1,WHEAT YIELD (Kg per ha),2678.81
3892,74.37,21.31,4.32,224.0,509.15,503.6,165.78,922.8,WHEAT YIELD (Kg per ha),1609.17
3893,69.36,25.96,4.68,224.0,509.15,498.17,167.34,874.0,WHEAT YIELD (Kg per ha),2142.97
3894,68.05,26.27,5.68,224.0,509.15,498.1,168.03,755.0500000000001,WHEAT YIELD (Kg per ha),3134.62
3895,73.55,22.51,3.94,224.0,509.15,496.43285714285713,166.00285714285715,755.0500000000001,WHEAT YIELD (Kg per ha),3464.76
3896,51.06,43.19,5.75,210.0,1133.47,435.15,125.72,551.5,WHEAT YIELD (Kg per ha),2103.42
3897,64.08,30.51,5.41,210.0,1133.47,452.75,126.76,219.6,WHEAT YIELD (Kg per ha),2253.62
3898,67.68,29.43,2.89,210.0,1133.47,435.05,128.79,1091.9,WHEAT YIELD (Kg per ha),2448.51
3899,77.69,19.61,2.7,210.0,1133.47,430.27,127.66,1043.3,WHEAT YIELD (Kg per ha),2473.29
3900,74.31,21.35,4.34,210.0,1133.47,502.07,135.08,707.5,WHEAT YIELD (Kg per ha),1872.48
3901,69.33,25.96,4.71,210.0,1133.47,555.31,138.53,684.5,WHEAT YIELD (Kg per ha),1701.18
3902,67.94,26.43,5.63,210.0,1133.47,624.73,156.02,716.3833333333332,WHEAT YIELD (Kg per ha),2654.06
3903,73.54,24.27,2.19,210.0,1133.47,490.76142857142855,134.07999999999998,716.3833333333332,WHEAT YIELD (Kg per ha),2732.25
3904,67.88,27.38,4.75,210.0,399.71,470.18,168.8,234.5,WHEAT YIELD (Kg per ha),2857.25
3905,73.0,23.63,3.37,210.0,399.71,470.76,168.94,694.0,WHEAT YIELD (Kg per ha),3187.75
3906,73.14,23.73,3.13,210.0,399.71,470.81,168.88,593.1,WHEAT YIELD (Kg per ha),3113.04
3907,77.87,19.44,2.69,210.0,399.71,471.03,168.86,726.8,WHEAT YIELD (Kg per ha),2862.01
3908,74.38,21.31,4.31,210.0,399.71,468.85,169.14,492.1,WHEAT YIELD (Kg per ha),1935.98
3909,69.36,25.96,4.68,210.0,399.71,469.68,169.94,576.8,WHEAT YIELD (Kg per ha),2660.99
3910,68.01,26.33,5.66,210.0,399.71,499.47,180.82,552.8833333333333,WHEAT YIELD (Kg per ha),3230.0
3911,70.56,26.04,3.4,210.0,399.71,474.3971428571428,170.76857142857145,552.8833333333333,WHEAT YIELD (Kg per ha),3540.0
3912,65.5,29.23,5.27,230.0,333.21,409.99,161.62,486.5,WHEAT YIELD (Kg per ha),2701.26
3913,71.0,25.25,3.75,230.0,333.21,409.18,161.19,334.3,WHEAT YIELD (Kg per ha),2810.6
3914,70.71,26.66,2.63,230.0,333.21,409.18,161.09,680.9,WHEAT YIELD (Kg per ha),2873.49
3915,77.48,19.8,2.72,230.0,333.21,405.06,159.47,1082.2,WHEAT YIELD (Kg per ha),2625.83
3916,74.23,21.4,4.37,230.0,333.21,420.18,164.31,824.6,WHEAT YIELD (Kg per ha),1765.77
3917,69.29,25.96,4.75,230.0,333.21,410.11,157.87,790.4,WHEAT YIELD (Kg per ha),2386.1
3918,67.87,26.54,5.59,230.0,333.21,442.29,170.85,699.8166666666666,WHEAT YIELD (Kg per ha),3208.9
3919,69.72,26.67,3.61,230.0,333.21,415.14142857142855,162.34285714285716,699.8166666666666,WHEAT YIELD (Kg per ha),2973.0
3920,68.04,27.55,4.41,230.0,299.27,349.5,158.48,340.0,WHEAT YIELD (Kg per ha),2935.26
3921,72.71,23.84,3.45,230.0,299.27,349.49,158.75,487.5,WHEAT YIELD (Kg per ha),3249.94
3922,69.99,27.8,2.21,230.0,299.27,348.34,158.62,677.3,WHEAT YIELD (Kg per ha),3377.7
3923,77.43,19.85,2.72,230.0,299.27,341.38,157.33,786.5,WHEAT YIELD (Kg per ha),2871.68
3924,74.21,21.42,4.38,230.0,299.27,340.66,159.46,729.9,WHEAT YIELD (Kg per ha),2269.07
3925,69.28,25.96,4.76,230.0,299.27,354.57,169.76,602.3,WHEAT YIELD (Kg per ha),2707.33
3926,67.85,26.57,5.58,230.0,299.27,354.6,163.52,603.9166666666666,WHEAT YIELD (Kg per ha),3940.22
3927,66.56,28.81,4.63,230.0,299.27,348.36285714285714,160.8457142857143,603.9166666666666,WHEAT YIELD (Kg per ha),3616.48
3928,66.8,25.67,7.53,240.0,625.77,737.53,165.6,957.5,WHEAT YIELD (Kg per ha),3038.99
3929,72.31,22.37,5.32,240.0,625.77,742.92,166.41,1334.5,WHEAT YIELD (Kg per ha),3034.04
3930,69.53,25.58,4.89,240.0,625.77,740.44,165.35,1096.3,WHEAT YIELD (Kg per ha),3201.79
3931,77.64,19.66,2.71,240.0,625.77,740.2,165.52,1471.0,WHEAT YIELD (Kg per ha),3296.56
3932,74.29,21.36,4.35,240.0,625.77,740.76,167.66,898.3,WHEAT YIELD (Kg per ha),2022.59
3933,69.32,25.96,4.72,240.0,625.77,771.38,176.38,717.4,WHEAT YIELD (Kg per ha),2570.27
3934,67.92,26.46,5.62,240.0,625.77,771.14,176.38,1079.1666666666667,WHEAT YIELD (Kg per ha),3593.81
3935,72.27,21.49,6.24,240.0,625.7699999999999,749.1957142857143,169.04285714285714,1079.1666666666667,WHEAT YIELD (Kg per ha),3938.81
3936,62.55,28.45,8.99,230.0,540.85,659.88,155.86,800.9,WHEAT YIELD (Kg per ha),2934.28
3937,69.89,23.78,6.33,230.0,543.55,671.53,159.27,973.4,WHEAT YIELD (Kg per ha),3064.1
3938,70.67,25.22,4.12,230.0,540.85,667.02,157.76,759.9,WHEAT YIELD (Kg per ha),3021.58
3939,77.86,19.45,2.69,230.0,540.85,671.18,159.41,847.3,WHEAT YIELD (Kg per ha),3030.88
3940,74.38,21.31,4.31,230.0,540.85,656.71,156.24,613.1,WHEAT YIELD (Kg per ha),1785.55
3941,69.36,25.96,4.68,230.0,540.85,669.37,161.94,514.8,WHEAT YIELD (Kg per ha),2455.5
3942,68.01,26.33,5.66,230.0,540.85,669.38,161.94,751.5666666666666,WHEAT YIELD (Kg per ha),3186.1
3943,68.79,25.38,5.83,230.0,541.2357142857144,666.4385714285714,158.91714285714286,751.5666666666666,WHEAT YIELD (Kg per ha),3299.32
3944,65.55,26.44,8.01,187.0,749.66,846.51,149.58,615.4,WHEAT YIELD (Kg per ha),2933.79
3945,69.02,25.3,5.68,187.0,749.66,832.76,147.16,626.6,WHEAT YIELD (Kg per ha),3201.92
3946,72.95,24.12,2.93,187.0,749.66,850.12,150.5,1008.5,WHEAT YIELD (Kg per ha),3204.02
3947,77.62,19.67,2.71,187.0,749.66,845.81,149.47,1373.6,WHEAT YIELD (Kg per ha),3478.19
3948,74.28,21.37,4.35,187.0,749.66,827.47,145.52,928.5,WHEAT YIELD (Kg per ha),2384.03
3949,69.31,25.96,4.73,187.0,749.66,878.18,162.21,685.9,WHEAT YIELD (Kg per ha),2905.32
3950,67.92,26.47,5.62,187.0,749.66,938.43,173.51,873.0833333333334,WHEAT YIELD (Kg per ha),3559.47
3951,69.14,24.84,6.01,187.0,749.66,859.8971428571429,153.99285714285716,873.0833333333334,WHEAT YIELD (Kg per ha),3777.38
3952,62.05,32.96,4.99,235.0,595.68,713.09,167.77,553.3,WHEAT YIELD (Kg per ha),2804.33
3953,73.57,23.71,2.71,235.0,595.68,709.51,166.64,470.9,WHEAT YIELD (Kg per ha),2919.25
3954,73.81,24.15,2.04,235.0,595.68,713.02,167.14,657.8,WHEAT YIELD (Kg per ha),3051.76
3955,77.6,19.69,2.71,235.0,595.68,721.17,170.84,862.4,WHEAT YIELD (Kg per ha),3082.9
3956,74.27,21.37,4.35,235.0,595.68,698.11,167.69,561.7,WHEAT YIELD (Kg per ha),2109.26
3957,69.31,25.96,4.73,235.0,595.68,704.13,173.02,800.6,WHEAT YIELD (Kg per ha),2662.79
3958,67.91,26.47,5.61,235.0,595.68,704.58,173.13,651.1166666666667,WHEAT YIELD (Kg per ha),3347.35
3959,69.32,26.85,3.83,235.0,595.6800000000001,709.0871428571429,169.46142857142857,651.1166666666667,WHEAT YIELD (Kg per ha),3515.33
3960,62.8,29.41,7.8,217.0,251.6,211.23,155.22,383.0,WHEAT YIELD (Kg per ha),2830.2
3961,73.35,23.31,3.35,217.0,251.6,209.65,154.45,648.7,WHEAT YIELD (Kg per ha),2717.3
3962,79.08,19.26,1.66,217.0,251.6,207.68,150.1,753.4,WHEAT YIELD (Kg per ha),2871.93
3963,76.92,20.32,2.76,217.0,251.6,203.26,147.5,789.9,WHEAT YIELD (Kg per ha),2972.1
